run_id,run_name,state,pretrained_model,tm_weight,model_type,max_context_utterances,batch_size,num_epochs,learning_rate,val_f1,val_accuracy,val_loss,train_loss,top_k_acc_3,val_cumulative70_pred_accuracy_plus_true,mean_js_divergence,epoch,class_macro_avg_f1,class_weighted_avg_f1
wpnq7qcm,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.0_v0_fold3,finished,unknown,0.0,bert,,,,,0.02367897372957133,0.08006362672322376,3.946149738629659,3.9720838286659936,0.16755037115588547,0.6532343584305408,0.26283970242864746,5.0,0.004696818026492995,0.02404041113103464
cv73zk37,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.0_v0_fold1,finished,unknown,0.0,bert,,,,,0.013884243867700655,0.057925223802001054,3.959124445915222,3.9899187434803354,0.18430753027909427,0.6692996313849394,0.27286390373352576,5.0,,0.006463416161616855
4in9dpqw,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.0_v0_fold0,finished,unknown,0.0,bert,,,,,0.01488978611766636,0.06121516674280494,3.9437063012804305,3.978086633682251,0.1585198720877113,0.5737779808131567,0.27491281260602685,5.0,0.0049523471979225995,0.017259934442327228
9u9i3fps,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.0_v0_fold0,finished,Eurobert_610m,0.0,history,,,,,0.14134234908610782,0.14116034719049794,4.527212054388864,0.29740389227867126,0.26678848789401555,0.6984924623115578,0.334716212752782,7.0,,0.1434058866435989
jgiux8kh,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.0_v0_fold2,finished,Eurobert_210m,0.0,history,,,,,0.1043970891045888,0.10810810810810811,4.517953252792358,1.0111654530872,0.21409644939056705,0.7461579226285109,0.30299771439860423,7.0,0.05548280784337537,0.10490790469967133
rtkr5n6o,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.0_v1_fold1,finished,Eurobert_210m,0.0,history,,,,,0.1399635696301606,0.1590310689836756,3.752462108929952,0.47423691099340265,0.31068983675618744,0.8077935755660874,0.2549956401905884,7.0,,0.14820752390620684
9cgexm4a,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.0_v0_fold1,finished,Eurobert_210m,0.0,history,,,,,0.11944850633888958,0.12796208530805686,4.170757945378622,0.46244603178717875,0.2601369141653502,0.8004212743549236,0.2758237810350431,7.0,0.0682667002217865,
3vmnmsfk,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.0_v2_fold1,finished,Eurobert_210m,0.0,history,,,,,0.1386914522950623,0.14902580305423907,3.937903936704,0.36394665132869375,0.29067930489731436,0.7725118483412322,0.2793378344301207,9.0,,0.1414315629589336
k70znb8t,380_full_categories_gbert_base_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.0_v1_fold0,finished,gbert_base,0.0,history,,,,,0.14640825126831752,0.17816354499771586,3.3761885166168213,2.34874981880188,0.3595248972133394,0.8337140246687985,0.2149302556297847,9.0,0.09124453458450067,0.14640825126831752
9t6tdlm8,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.0_v0_fold0,finished,Eurobert_210m,0.0,history,,,,,0.1291907387351336,0.13613522156235724,4.405397115434919,0.2409009426832199,0.25810872544540886,0.7450890817724989,0.3176652098992286,9.0,0.07679325443510963,0.139637163406679
3c3mhs29,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.0_v0_fold4,finished,Eurobert_210m,0.0,history,,,,,0.09330565742608132,0.10437235543018336,4.251917509471669,0.3879541427481408,0.22284908321579688,0.6948754113775271,0.29296161476190247,8.0,0.05720723543886519,0.10639332495652677
w6hit9vh,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.0_v0_fold4,finished,unknown,0.0,bert,,,,,0.029684130068844936,0.08086506817113305,3.835838991052964,3.8021252202052698,0.1871180065820404,0.6633756464503996,0.25599910466896547,10.0,0.0062550396088723636,
zqpdnv83,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.0_v0_fold3,finished,Eurobert_210m,0.0,history,,,,,0.13456755157136302,0.15641569459172852,3.8773065487543743,0.9127171874046326,0.28685047720042417,0.8404029692470838,0.23357178189464295,8.0,,0.12413226803502797
uqlmlrxa,380_full_categories_gbert_base_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.0_v0_fold0,finished,gbert_base,0.0,history,,,,,0.15329389637538218,0.17313841936957514,3.484050737108503,2.185546898841858,0.33485609867519417,0.9049794426678848,0.1862439257852676,10.0,0.06118338282771511,0.13833298969768593
67dm2yht,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.0_v1_fold0,finished,Eurobert_610m,0.0,history,,,,,0.015740377167075877,0.09273640931932388,3.646437610898699,3.663507080078125,0.21745089081772495,0.7747830059387848,0.19803621477356376,4.0,0.002926421404682274,0.015740377167075877
ix9f3m21,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.0_v1_fold0,finished,Eurobert_210m,0.0,history,,,,,0.15386563645138926,0.1566925536774783,4.147425488063267,0.12157994359731676,0.28597533120146185,0.7464595705801736,0.3139546263595978,10.0,0.09933090259320738,0.1536718352517487
y5fzfav8,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.0_v0_fold2,finished,unknown,0.0,bert,,,,,0.020865788743701912,0.06836248012718601,3.8344648440678912,3.743403382734819,0.16428192898781135,0.6788553259141494,0.2415983649117376,10.0,0.005508832773598886,0.02122965701719979
oxp25o3g,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.0_v0_fold1,finished,unknown,0.0,bert,,,,,0.016763925675745774,0.095839915745129,3.6582993189493815,3.712424945831299,0.2148499210110585,0.6893101632438126,0.19824387567556703,5.0,0.003015791479560556,
22rj5078,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.2_v1_fold3,finished,unknown,0.2,bert,,,,,0.025324669190830568,0.088016967126193,4.026100730895996,4.054563786766746,0.1728525980911983,0.7301166489925769,0.23695907836280747,7.0,0.006099467334405481,0.022006420363375315
sp2le0yc,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.2_v1_fold1,finished,unknown,0.2,bert,,,,,0.02700781912904788,0.095839915745129,4.009346278508504,4.0583248788660224,0.20431806213796735,0.6777251184834123,0.24200758919070073,7.0,,0.02700781912904788
20f5rfys,380_full_categories_gbert_large_phase_full_transition_loss_ctx_1_model_type_history_tm_weight_0.0_v0_fold0,finished,gbert_large,0.0,history,,,,,0.14885643953592792,0.15486523526724533,4.129622691018241,1.1075810754299165,0.2864321608040201,0.7802649611694837,0.2868561426781033,10.0,0.08003131952015476,0.15553316810711124
zre18wy4,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.2_v1_fold2,finished,unknown,0.2,bert,,,,,0.02031153260121379,0.07737148913619502,4.14784095287323,4.10460451299494,0.1589825119236884,0.6958134605193429,0.2672710091063225,5.0,0.006429250554432592,0.020311532601213794
lb41ae77,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.0_v0_fold0,finished,unknown,0.0,bert,,,,,0.015740377167075877,0.09273640931932388,3.6620785168239047,3.710785303115845,0.21699406121516673,0.7747830059387848,0.2052515995709052,6.0,0.002926421404682274,0.015740377167075877
6zzgb28x,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.2_v1_fold0,finished,unknown,0.2,bert,,,,,0.02028601499759321,0.0858839652809502,4.0657016481672015,4.124887733459473,0.19689355870260392,0.7144814984010964,0.25913734734564015,7.0,0.00574907708395262,0.019545796828244116
0wy2osp2,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.0_v1_fold3,finished,Eurobert_210m,0.0,history,,,,,0.018797245741203204,0.09013785790031811,3.610786334673563,3.5956822742115366,0.23700954400848356,0.7582184517497349,0.184316122408969,5.0,0.004610255295186802,0.020375585548964688
nric3e5t,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.2_v1_fold4,finished,unknown,0.2,bert,,,,,0.02182536214196067,0.07851433944522802,4.124691843986511,4.123354837006214,0.153267512929008,0.6276445698166432,0.2715486004025716,6.0,0.00540102363339705,
d0z64aa1,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.5_v2_fold3,finished,unknown,0.5,bert,,,,,0.02092371407963661,0.08377518557794274,4.338721656799317,4.384472032026811,0.17762460233297986,0.7009544008483564,0.24342128784064543,6.0,0.004673127380625354,0.0210114530505119
1lt8y1xd,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.0_v2_fold0,finished,Eurobert_210m,0.0,history,,,,,0.15113738704954652,0.16948378254910915,3.928147097996303,0.20189436554908752,0.30973047053449065,0.7788944723618091,0.28556584278117864,10.0,0.06541197467184202,0.14422815402450834
jku0a7qf,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.0_v3_fold1,finished,Eurobert_210m,0.0,history,,,,,0.14271222071058431,0.15745129015271195,3.9669081926345826,0.19015906886620956,0.28751974723538704,0.7767245918904687,0.27541349318891717,10.0,,0.14385933666904255
e2p7cfxk,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.5_v2_fold1,finished,unknown,0.5,bert,,,,,0.02393992192834291,0.0947867298578199,4.2547500689824425,4.305193389545788,0.20221169036334913,0.6756187467087941,0.2342363827042976,8.0,0.004805510797924122,0.024947466185253318
tsk5scjc,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.0_v2_fold0,finished,Eurobert_610m,0.0,history,,,,,0.14076516185349774,0.15806304248515304,4.041862079075405,0.13063407599925994,0.31064412973960714,0.7505710370031978,0.3073691204595801,10.0,,0.1207678831688085
ds8d6vda,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.2_v1_fold1,finished,unknown,0.2,bert,,,,,0.016763925675745774,0.095839915745129,3.807880043983459,3.858748626708985,0.2238020010531859,0.6893101632438126,0.1956927463720053,5.0,0.003015791479560556,0.016763925675745774
psfe0387,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.2_v1_fold0,finished,unknown,0.2,bert,,,,,0.015740377167075877,0.09273640931932388,3.845621381487166,3.8969122695922858,0.21699406121516673,0.7747830059387848,0.20800449343474503,5.0,0.002926421404682274,0.015740377167075877
7p3omuhy,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.0_v1_fold2,finished,Eurobert_210m,0.0,history,,,,,0.11846774739895542,0.13672496025437203,4.091313139597575,0.21249434893781488,0.2665606783253842,0.7461579226285109,0.2936727688762771,9.0,0.07189711847991957,0.10103866986070568
8hzaqpbh,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.5_v2_fold2,finished,unknown,0.5,bert,,,,,0.011547634436111334,0.048754636989931106,4.4677944819132485,4.4187681024724785,0.1568627450980392,0.42342342342342343,0.267567876034163,5.0,0.0039380737080559535,0.011547634436111334
jtdpqk2m,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.5_v2_fold1,finished,unknown,0.5,bert,,,,,0.016763925675745774,0.095839915745129,4.035632650057475,4.097002675316551,0.2238020010531859,0.6893101632438126,0.1943091875818788,5.0,0.003015791479560556,
laqbfp5n,380_full_categories_gbert_base_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.0_v2_fold0,finished,gbert_base,0.0,history,,,,,0.15268200097435786,0.1717679305619004,3.3709175246102467,2.2395355033874513,0.3435358611238008,0.8095020557332115,0.23063097727062076,10.0,,0.08880177997451497
xqjnes4p,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_1.0_v3_fold3,finished,unknown,1.0,bert,,,,,0.022617231812863185,0.08907741251325557,4.771671867370605,4.823537419059059,0.22269353128313893,0.7439024390243902,0.23760010564292955,6.0,0.0057781757660253265,0.020226552608996314
0otc86c2,380_full_categories_gbert_large_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.0_v1_fold0,finished,gbert_large,0.0,history,,,,,0.1768113678755428,0.1918684330744632,3.601586948122297,1.53822265625,0.35358611238008225,0.7830059387848333,0.27663464553485145,10.0,0.1170698718921665,0.1768113678755428
galbtmu8,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.5_v2_fold0,finished,unknown,0.5,bert,,,,,0.02299420622124439,0.09410689812699864,4.190452214649746,4.250262851715088,0.21105527638190957,0.7332115121059845,0.22864012788682084,10.0,0.0062106643163088665,0.02402589689071875
05hf4i28,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_1.0_v3_fold2,finished,unknown,1.0,bert,,,,,0.011709931765505926,0.06253312135665076,4.881927951176961,4.761871259862726,0.1685214626391097,0.6301006889242183,0.25167193074854344,7.0,0.0030102808229549977,0.012174666658342768
lmhluq6t,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_0.5_v2_fold4,finished,unknown,0.5,bert,,,,,0.027312667186668253,0.08885754583921016,4.274908584706924,4.22229014190973,0.1866478608368594,0.7000470145745181,0.2411261712187713,10.0,,
uq6d9h5z,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_4_model_type_history_tm_weight_0.0_v1_fold4,finished,Eurobert_210m,0.0,history,,,,,0.12753633913975684,0.1372825575928538,4.183738820693073,0.13340339561303458,0.26610249177244943,0.7555242125058769,0.3043878441895067,10.0,,0.12923840402647027
n0xq47gs,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_1.0_v3_fold1,finished,unknown,1.0,bert,,,,,0.016763925675745774,0.095839915745129,4.42080651919047,4.510183178294788,0.2238020010531859,0.6893101632438126,0.1944030585693391,5.0,0.003015791479560556,0.016763925675745774
fv0f0rxg,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_1.5_v4_fold2,finished,unknown,1.5,bert,,,,,0.014782540517913173,0.07101218865924748,5.52491914431254,5.445582389831543,0.1499735029146794,0.6958134605193429,0.2642129777936091,5.0,0.007327764793758292,0.014782540517913173
zy7e2d0d,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.5_v2_fold0,finished,unknown,0.5,bert,,,,,0.015740377167075877,0.09273640931932388,4.057950905391148,4.110416526794434,0.21699406121516673,0.7747830059387848,0.20188069334474631,7.0,0.002926421404682274,0.015740377167075877
vnxzv5s9,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.0_v2_fold4,finished,Eurobert_210m,0.0,history,,,,,0.12343212669576038,0.1457451810061119,3.876530247576096,0.49828093776515886,0.2858486130700517,0.8157028678890456,0.2516938956011535,8.0,0.08357515246524494,0.13185503510803698
inwvt0zg,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_1.0_v3_fold4,finished,unknown,1.0,bert,,,,,0.015399785810085683,0.08227550540667607,5.057655530817368,5.08113488964006,0.15702867889045605,0.6779501645510108,0.2778480929963765,5.0,0.0028181488787793387,0.015399785810085685
2r6wfc32,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_1.0_v3_fold1,finished,unknown,1.0,bert,,,,,0.024899242352137,0.09899947340705637,4.596008920669556,4.65931001143022,0.22801474460242233,0.6835176408636124,0.2192335474531827,10.0,0.007455709124549218,0.030433092773720267
zub09fok,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.0_v2_fold3,finished,Eurobert_210m,0.0,history,,,,,0.0391682211981782,0.10127253446447508,3.470555631319682,3.39801250371066,0.2523860021208908,0.704135737009544,0.18933696915416093,10.0,,
xn1quj3k,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_1.0_v3_fold0,finished,unknown,1.0,bert,,,,,0.02360172663066101,0.09045226130653268,4.698616681780134,4.7920777797698975,0.21196893558702604,0.7217907720420284,0.23583004004966976,8.0,,0.023049726229277406
8357q7u7,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.0_v3_fold3,finished,Eurobert_210m,0.0,history,,,,,0.12543609876980877,0.14952279957582185,3.9022135734558105,0.18369077118960295,0.31283138918345704,0.7481442205726405,0.28495077132448526,10.0,0.09038140651100847,0.15140962669020366
h9965gq5,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.0_v3_fold2,finished,Eurobert_210m,0.0,history,,,,,0.1180762188922526,0.13566507684154744,3.7554483970006305,0.9162402846596458,0.2999470058293588,0.7837837837837838,0.25517310727018594,8.0,0.07259291291313477,0.12316705174601963
30p14wyf,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.0_v3_fold0,finished,Eurobert_210m,0.0,history,,,,,0.13553887920162228,0.15943353129282778,3.4078674588884628,2.3979467868804933,0.3065326633165829,0.8442211055276382,0.1896985487316085,10.0,0.07377196843632605,0.04934466947256892
hrl4s2zw,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_8_model_type_history_tm_weight_0.0_v2_fold2,finished,Eurobert_210m,0.0,history,,,,,0.10233279819343066,0.1266560678325384,3.8525278568267822,0.5484700484709306,0.2766295707472178,0.7583465818759937,0.26978775889520185,8.0,0.049609803359318076,0.1208471874087436
9ntzbfwy,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.0_v4_fold1,finished,Eurobert_210m,0.0,bert,,,,,0.11310475956890848,0.1253291205897841,4.565295457839966,0.6805383817716079,0.2480252764612954,0.7451290152711953,0.2910900637924339,6.0,0.06649960351088532,0.1131047595689085
y4zppr25,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_1.5_v4_fold1,finished,unknown,1.5,bert,,,,,0.016763925675745774,0.095839915745129,4.8014503161112465,4.899478236111728,0.2238020010531859,0.6893101632438126,0.19285414137041265,6.0,0.003015791479560556,0.016763925675745774
55qdmzc2,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_4_model_type_bert_tm_weight_0.0_v5_fold1,finished,Eurobert_210m,0.0,bert,,,,,0.11438322153010765,0.13428120063191154,4.780074779192606,0.3251167291944677,0.2690889942074776,0.8062137967351237,0.31549723581433686,7.0,0.08711890456261721,0.14276149310714606
bfai2oqk,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.0_v0_fold1,finished,unknown,0.0,bert,,,,,0.035023710697984135,0.12216956292785676,3.691573445002238,3.7114264661615546,0.2575039494470774,0.7919957872564508,0.2106643719013497,7.0,0.009689076842714079,0.039982480021357326
qi9namyp,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.0_v0_fold2,finished,unknown,0.0,bert,,,,,0.026943865163098976,0.10333863275039744,3.7653967142105103,3.7620785062963313,0.1902490726020138,0.854266030736619,0.2249520549243089,5.0,0.006813577668817662,0.026943865163098976
2holjg9o,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.2_v1_fold3,finished,unknown,0.2,bert,,,,,0.014906065995188796,0.09013785790031811,3.8245960076649985,3.9004979437047784,0.2295864262990456,0.7688229056203606,0.19423120075740227,5.0,0.0030246376210808497,0.015060575244695257
dqus9zw1,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.5_v2_fold2,finished,unknown,0.5,bert,,,,,0.011112874976767804,0.07737148913619502,4.094972753524781,4.107123080166903,0.19448860625331213,0.7784843667196608,0.1971196580278413,5.0,0.003158889057551811,0.011175019494094367
2u1fs98x,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.0_v4_fold0,finished,Eurobert_210m,0.0,bert,,,,,0.1264594159755882,0.13841936957514847,5.1244346686771935,0.2418145912140608,0.2535404294198264,0.7236180904522613,0.359826370399661,10.0,0.08138788324448692,0.13226686511747182
r5d91csb,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.0_v0_fold3,finished,unknown,0.0,bert,,,,,0.014825594146135051,0.08960763520678686,3.835998916625977,3.876390279423106,0.18027571580063623,0.7688229056203606,0.23708632424608264,4.0,0.00757808376635909,0.02934668147905
isa7zc0o,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.2_v1_fold4,finished,unknown,0.2,bert,,,,,0.01570213960820109,0.0926187118006582,3.876219321699704,3.8797808067471378,0.19793135872120357,0.7442407146215326,0.2151938873702422,5.0,0.003059435346318539,0.01603739594179192
2ixa285n,380_full_categories_gbert_base_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.0_v4_fold0,finished,gbert_base,0.0,bert,,,,,0.14990686980593534,0.16948378254910915,3.4248536382402692,2.391024508476258,0.3334856098675194,0.9396984924623116,0.15187764673167947,10.0,0.0793798051844212,0.14990686980593534
xvfyhygw,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.0_v4_fold0,finished,Eurobert_610m,0.0,bert,,,,,0.11386090840747431,0.1347647327546825,4.232808467320034,2.3957206296920774,0.2617633622658748,0.8190954773869347,0.26829334642302466,10.0,0.05427313897753989,0.11386090840747433
90xvwfs9,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.2_v1_fold0,finished,unknown,0.2,bert,,,,,0.0071711623657399045,0.06167199634536318,4.024016666412353,4.058800234794616,0.2005481955230699,0.6057560529922339,0.2440826412577916,4.0,0.005773199670037008,0.015130737128180582
1wpzxki7,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.2_v1_fold1,finished,unknown,0.2,bert,,,,,0.04564038516461543,0.119536598209584,3.90266040166219,3.952149092067372,0.2411795681937862,0.7661927330173776,0.22191572655243708,5.0,0.012137782721379503,0.04770765632169783
5o0ff11r,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.2_v1_fold2,finished,unknown,0.2,bert,,,,,0.019198247951871437,0.08638049814520403,3.913177315394084,3.911930877512152,0.21462639109697937,0.8500264970853206,0.21863464076646208,6.0,0.004924482829523235,0.019198247951871437
2vwoqdxs,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.0_v3_fold4,finished,Eurobert_210m,0.0,history,,,,,0.12417093433347529,0.14433474377056887,3.902938779662638,0.3841054702506346,0.2778561354019746,0.767277856135402,0.26781649960004666,10.0,0.0773287977373877,0.12839930905624175
8qeupv4x,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.5_v2_fold3,finished,unknown,0.5,bert,,,,,0.014906065995188796,0.09013785790031811,4.056022604306539,4.130851091038097,0.20996818663838812,0.7688229056203606,0.1922866711894683,4.0,0.002759980285855101,0.014926722648845191
t8f4dflf,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_1.0_v3_fold2,finished,unknown,1.0,bert,,,,,0.011112874976767804,0.07737148913619502,4.499178886413574,4.534663919969039,0.19448860625331213,0.7784843667196608,0.1988827618961664,4.0,0.0023630187564613794,0.011152647082694776
hv9zgu96,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.2_v1_fold3,finished,unknown,0.2,bert,,,,,0.014906065995188796,0.09013785790031811,3.914119100570679,3.9430160999298094,0.25609756097560976,0.7688229056203606,0.2144031899722137,5.0,0.006180630596052821,0.026626497318761277
zvvvctis,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_1.0_v3_fold0,finished,unknown,1.0,bert,,,,,0.015740377167075877,0.09273640931932388,4.451406792231968,4.523139190673828,0.21699406121516673,0.7747830059387848,0.20075296968226433,6.0,0.002926421404682274,0.015740377167075877
i1t3fjj2,380_full_categories_Eurobert_610m_phase_full_transition_loss_ctx_12_model_type_history_tm_weight_0.0_v3_fold0,finished,Eurobert_610m,0.0,history,,,,,0.1561220200011763,0.1626313385107355,4.186838688169207,0.1306343761086464,0.30242119689355873,0.7217907720420284,0.32130686321904456,10.0,,0.10291290446460971
v1nbkg7v,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_1.5_v4_fold3,finished,unknown,1.5,bert,,,,,0.031172726014818783,0.09225874867444328,5.022741587956746,5.041619170795787,0.2232237539766702,0.7391304347826086,0.21505076230241724,10.0,0.005393981101998653,
vgaykjmk,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.5_v2_fold0,finished,unknown,0.5,bert,,,,,0.016654482753017768,0.09319323892188214,4.244727625165667,4.3070201587677,0.23435358611238008,0.7752398355413431,0.23687993666408572,4.0,0.007179823012555885,0.03152390332806172
f8j2dfdi,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_1.0_v3_fold3,finished,unknown,1.0,bert,,,,,0.014906065995188796,0.09013785790031811,4.404757022857666,4.49957765232433,0.22534464475079533,0.7688229056203606,0.18849145354270644,4.0,0.002756160830090791,0.014906065995188796
8z553796,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_1_model_type_bert_tm_weight_0.0_v4_fold2,finished,Eurobert_210m,0.0,bert,,,,,0.10075394387769188,0.11499735029146796,4.877695250511169,0.5136099663647739,0.22628510863804985,0.8081611022787494,0.2991208107929875,6.0,0.05773595358103779,0.1074277312424581
e7lpzyue,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.5_v2_fold1,finished,unknown,0.5,bert,,,,,0.016763925675745774,0.095839915745129,4.205078252156576,4.274698084050959,0.25118483412322273,0.6893101632438126,0.22830250945890648,4.0,0.003015791479560556,0.016763925675745774
kldvtb27,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.0_v0_fold2,finished,unknown,0.0,bert,,,,,0.011112874976767804,0.07737148913619502,3.7332335313161216,3.758411520177668,0.19448860625331213,0.7784843667196608,0.21018861832492916,4.0,0.0023545918573052824,0.011112874976767804
8d0qeuln,380_full_categories_Eurobert_210m_phase_full_transition_loss_ctx_8_model_type_bert_tm_weight_0.0_v6_fold1,finished,Eurobert_210m,0.0,bert,,,,,0.12694055003496285,0.14007372301211163,4.587018616994222,0.3106274863535708,0.2717219589257504,0.779884149552396,0.3157133616656703,8.0,0.0865655683111315,0.13549004744429774
ql2r2hbu,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_0.5_v2_fold4,finished,unknown,0.5,bert,,,,,0.01570213960820109,0.0926187118006582,4.100472317022436,4.109051690382116,0.19793135872120357,0.7442407146215326,0.208874302682867,7.0,0.002873479389713819,0.01570213960820109
9zvxosjy,380_full_categories_minimal_rnn_baseline_minimal_rnn_tm_weight_1.5_v4_fold4,finished,unknown,1.5,bert,,,,,0.01846779984889298,0.076633756464504,5.524269861333511,5.531806936451033,0.16690173953925716,0.6544428772919605,0.2688169903402565,5.0,0.003954093575964388,0.01846779984889298
44hf1twg,380_full_categories_simple_rnn_baseline_baseline_simple_rnn_tm_weight_1.5_v4_fold2,finished,unknown,1.5,bert,,,,,0.011112874976767804,0.07737148913619502,4.86193569501241,4.885685235803778,0.19448860625331213,0.7784843667196608,0.1950445014910784,5.0,0.002371121376885655,0.011190888702990802
1e56bbs0,380_full_categories_tanaka_baseline_tanaka_tm_weight_0.5_v2_fold2,finished,unknown,0.5,bert,,,,,0.026943865163098976,0.10333863275039744,4.1000957727432255,4.084700926867399,0.21409644939056705,0.854266030736619,0.2028553923671266,6.0,0.008321177697229558,0.03113174504966655
